#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTNAME39100;The Knights of St. John;Les Chevaliers de Saint Jean;Die Ritter des Johanniterordens;;Los Caballeros de San Juan;;;;;;;;;x
EVTOPTC_SOA_4200;The bickering of fools does not concern me;Ces querelles imbéciles ne me concernent pas.;Dieses Narrengezänk geht mich nichts an!;;La disputa de los necios no me concierne;;;;;;;;;x

EVTOPTA_SOA_2809;May they be ever victorious!;Qu'ils soient toujours victorieux !;Mögen sie stets siegreich sein!;;¡Qué siempre sean victoriosos!;;;;;;;;;x
EVTOPTB_SOA_2809;More sheep to the slaughter!;De pauvres innocents seront massacrés...;Mehr Schafe zum Schlachten!;;¡Más ovejas al matadero!;;;;;;;;;x

bema_invitations_sent;You send out invitations to your Manichaean vassals to celebrate Bema.;Vous envoyez des invitations à vos vassaux manichéens pour célébrer Bêma.;Ihr entsendet Euren manichischen Vasallen Einladungen, um das Bema zu feiern.;;Envías invitaciones para que tus vasallos maniqueos celebren el Bema.;;;;;;;;;x
sadeh_invitations_sent;You send out invitations to your vassals to celebrate Jashn-e Sadeh.;Vous envoyez des invitations à vos vassaux pour célébrer Sadeh.;Ihr entsendet Euren Vasallen Einladungen, um das Sadeh-Fest zu feiern.;;Envías invitaciones para que tus vasallos celebren el Jashn-e Sadeh.;;;;;;;;;x
sadah_begins1;Soon the fires are lit...;Bientôt, les feux sont allumés...;Bald werden die Feuer entzündet sein...;;Pronto se encenderán los fuegos…;;;;;;;;;x
sadah_begins;The fires are lit...;Les feux sont allumés...;Die Feuer sind entzündet...;;Los fuegos están encendidos…;;;;;;;;;x

EVTOPT39830_ADMIN;My rule is example to everyone!;Mon règne est un exemple pour tous !;Meine Herrschaft ist beispielhaft!;;¡Mi gobierno es un ejemplo para los demás!;;;;;;;;;x
EVTOPT39830_CHAR;The Mobads appreciate my gifts;Les mobads apprécient mes cadeaux;Die Mobaden schätzen meine Geschenke;;Los mobads aprecian mis regalos;;;;;;;;;x
EVTOPT39830_CYNIC;I will attend, but I won't enjoy it...;Je vais y assister, sans y croire...;Ich werde zwar teilnehmen, es aber nicht genießen...;;Asistiré, pero no lo disfrutaré…;;;;;;;;;x
EVTOPT39830_CYNIC_TT;This option is available because you have the §YCynical§!, §YSlothful§! or §YArbitrary§! trait.;Cette option est disponible parce que vous avez le trait §YCynisme§!, §YParesse§! ou §YPartialité§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §Yzynisch§!, §Yfaul§! oder §Ywillkürlich§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Ycínico§!, §Yperezoso§! o §Yarbitrario§! .;;;;;;;;;x
EVTOPT39830_GLUTTON;Bottoms up afterwards!;Cul sec ensuite !;Hoch die Tassen!;;¡Y luego, a empinar el codo!;;;;;;;;;x
EVTOPT39830_GLUTTON_TT;This option is available because you have the §YGluttonous§!, §YDrunkard§! or §YHedonist§! trait.;Cette option est disponible parce que vous avez le trait §YGloutonnerie§!, §YIvrognerie§! ou §YHédonisme§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §Ygefräßig§!, §YSäufer§! oder §YHedonist§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Yglotón§!, §Yborracho§! o §Yhedonista§! .;;;;;;;;;x
EVTOPT39830_GREG;May the realm prosper!;Puisse le pays prospérer !;Möge das Reich blühen!;;¡Que el reino prospere!;;;;;;;;;x
EVTOPT39830_GREG_TT;This option is available because you have the §YGregarious§!, §YAttractive§!, §YCharismatic Negotiator§!, §YMidas Touched§! or §YGrey Eminence§! trait.;Cette option est disponible parce que vous avez le trait §YSociabilité§!, §YAttirance§!, §YNégociateur charismatique§!, §YFaiseur d'or§! ou §YÉminence grise§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §Ygesellig§!, §Yattraktiv§!, §YCharismatischer Verhandlungsführer§!, §YKaufmännisches Genie§! oder §YGraue Eminenz§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Ygregario§!, §Yatractivo§!, §Ynegociador carismático§!, §Ytoque de Midas§! o §Yeminencia gris§! .;;;;;;;;;x
EVTOPT39830_HUMBLE;I shall also go and gather Camelthorn for the fire...;Je vais aussi chercher de l'acacia à girafe pour le feu...;Ich sollte auch etwas Kameldorn für das Feuer sammeln...;;También iré a buscar alhagi para el fuego…;;;;;;;;;x
EVTOPT39830_HUMBLE_TT;This option is available because you have the §YHumble§!, §YContent§! or §YGardener§! trait.;Cette option est disponible parce que vous avez le trait §YHumilité§!, §YContentement§! ou §YJardinier§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §Ybescheiden§!, §Yzufrieden§! oder §YGärtner§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Yhumilde§!, §Ysatisfecho§! o §Yjardinero§! .;;;;;;;;;x
EVTOPT39830_LUNATIC;AAHHUHUHHAARA MAZDAA!!!;HOURRAAAA MAZDAA !!!;AAHHUHUHHAARA MAZDAA!!!;;¡¡¡AAHHUHUHHAARA MAZDAA!!!;;;;;;;;;x
EVTOPT39830_LUST;I shall frolic with some attractive peasants afterwards!;Je batifolerai ensuite avec les séduisant[This.Get_EPreference]s paysa[This.GetNNnePreference]s !;Ich werde mich später mit einigen attraktiven Bauern vergnügen!;;¡Ya retozaré después con campesinas atractivas!;;;;;;;;;x
EVTOPT39830_LUST_TT;This option is available because you have the §YLustful§!, §YSeducer§! or §YSeductress§! trait.;Cette option est disponible parce que vous avez le trait §YLuxure§!, §YSéducteur§! ou §YSéductrice§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §Ylüstern§!, §YVerführer§! oder §YVerführerin§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Ylujurioso§!, §Yseductor§! o §Yseductora§! .;;;;;;;;;x
EVTOPT39830_POET;I will also honor Zoroaster with a poem...;Je vais également honorer Zoroastre avec un poème...;Ich werde zudem die Zoroastrier mit einem Gedicht ehren...;;También honraré a Zoroastro con un poema…;;;;;;;;;x
EVTOPT39830_POSS;I don't think my seizure inspired confidence in the people...;Je ne pense pas que ma saisie ait inspiré la confiance des gens...;Ich glaube nicht, dass meine Darbringung das Vertrauen der Menschen inspirierte...;;No creo que mi confiscación inspire confianza en el pueblo…;;;;;;;;;x
EVTOPT39830_PROUD;The peasants should feel honored that I showed up!;Les paysans devraient se sentir honorés que je me sois présenté !;Die Bauern können sich geehrt fühlen, dass ich gekommen bin!;;¡Que los campesinos se sientan honrados de que haya aparecido!;;;;;;;;;x
EVTOPT39830_SCHOLAR;Talking with the Mobads is always fascinating.;Parler avec les mobads est toujours fascinant.;Mit den Mobaden zu sprechen ist immer faszinierend.;;Hablar con los mobads siempre es fascinante.;;;;;;;;;x
EVTOPT39830_SCHOLAR_TT;This option is available because you have the §YScholarly Theologian§! or §YMastermind Theologian§! trait.;Cette option est disponible parce que vous avez le trait §YThéologien érudit§! ou §YGrand théologien§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §YGelehrter Theologe§! oder §YMeistertheologe§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Yteólogo erudito§! o §Yteólogo maestro§!.;;;;;;;;;x
EVTOPT39830_SOLDIER;This blessing shall aid me in battle!;Cette bénédiction m'aidera dans la bataille !;Dieser Segen soll mir im Kampf helfen!;;¡Esta bendición me ayudará en la batalla!;;;;;;;;;x
EVTOPT39830_SOLDIER_TT;This option is available because you have the §YTough Soldier§!, §YSkilled Tactician§! or §YBrilliant Strategist§! trait.;Cette option est disponible parce que vous avez le trait §YSoldat endurci§!, §YFin tacticien§! ou §YBrillant stratège§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §YZäher Soldat§!, §YFähiger Taktiker§! oder §YBrillanter Stratege§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Ysoldado duro§!, §Yestratega hábil§! o §Yestratega brillante§! .;;;;;;;;;x
EVTOPT39830_STRESSED;I feel more relaxed!;Je me sens plus détendu[Root.Get_E]!;Ich fühle mich entspannter!;;¡Me siento más relajado!;;;;;;;;;x
EVTOPT39830_STRESSED_TT;This option is available because you have the §YStressed§! or §YDepressed§! trait.;Cette option est disponible parce que vous avez le trait §YAnxiété§! ou §YDépression§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §Ygestresst§! oder §Ydepressiv§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Yestresado§! o §Ydeprimido§!.;;;;;;;;;x
EVTOPT39830_THEO;My faith is renewed!;Ma foi est renouvelée !;Mein Glaube ist gefestigt!;;¡Mi fe se ha renovado!;;;;;;;;;x
EVTOPT39830_THEO_TT;This option is available because you have the §YTheologian§!, §YDetached Priest§! or §YDutiful Cleric§! trait.;Cette option est disponible parce que vous avez le trait §YThéologien§!, §YPrêtre désinvolte§! ou §YReligieux soumis§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §YTheologe§!, §YWanderpriester§! oder §YPflichtbewusster Geistlicher§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Yteólogo§!, §Ysacerdote desprendido§! o §Yclérigo diligente§! .;;;;;;;;;x
EVTOPT39830_ZEAL;Heathens are no match for light of Zurvan!;Les infidèles ne font rien pour la lumière de Zurvan !;Heiden sind kein Gegner für Zurvan!;;¡Los herejes no son rivales para la luz de Zurván!;;;;;;;;;x
EVTOPT39831_CYNIC;This is a waste of my time...;C'est un gaspillage de mon temps...;Das ist Verschwendung meiner Zeit...;;Es una pérdida de tiempo…;;;;;;;;;x
EVTOPT39831_CYNIC_TT;This option is available because you have the §YCynical§! or §YArbitrary§! trait.;Cette option est disponible parce que vous avez le trait §YCynisme§! ou §YPartialité§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §Yzynisch§! oder §Ywillkürlich§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Ycínico§!, o §Yarbitrario§! .;;;;;;;;;x
EVTOPT39831_GREG;An excellent opportunity to talk to the other lords!;Une excellente occasion de parler aux autres seigneurs !;Eine ausgezeichnete Gelegenheit, mit anderen Fürsten zu sprechen!;;¡Una oportunidad excelente de hablar con otros señores!;;;;;;;;;x
EVTOPT39831_GREG_TT;This option is available because you have the §YGregarious§!, §YCharismatic Negotiator§! or §YUnderhanded Rogue§! trait.;Cette option est disponible parce que vous avez le trait §YSociabilité§!, §YNégociateur charismatique§! ou §YEscroc sournois§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §Ygesellig§!, §YCharismatischer Verhandlungsführer§! oder §YHinterlistiger Schurke§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Ygregario§!, §Ynegociador carismático§! o §Ytruhan solapado§!.;;;;;;;;;x
EVTOPT39831_HEDONIST;I think I'll mingle with the commoners...;Je pense que je me mêlerai aux roturiers...;Ich denke, ich mische mich unters Volk...;;Creo que me mezclaré con los plebeyos…;;;;;;;;;x
EVTOPT39831_HEDONIST_TT;This option is available because you have the §YHedonist§!, §YDrunkard§!, §YGluttonous§!, §YLustful§!, §YSeducer§! or §YSeductress§! trait.;Cette option est disponible parce que vous avez le trait §YHédonisme§!, §YIvrognerie§!, §YGloutonnerie§!, §YLuxure§!, §YSéducteur§! ou §YSéductrice§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §YHedonist§!, §YSäufer§!, §!gefräßig§!, §Ylüstern§!, §YVerführer§! oder §YVerführerin§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Yhedonista§!, §Yborracho§!, §Yglotón§!, §Ylujurioso§!, §Yseductor§! o §Yseductora§! .;;;;;;;;;x
EVTOPT39831_SCHOLAR_TT;This option is available because you have the §YTheologian§!, §YDetached Priest§!, §YDutiful Cleric§!, §YScholarly Theologian§! or §YMastermind Theologian§! trait.;Cette option est disponible parce que vous avez le trait §YThéologien§!, §YPrêtre désinvolte§!, §YReligieux soumis§!, §YThéologien érudit§! ou §YGrand théologien§!.;Die Option ist verfügbar, da Ihr die Eigenschaft §YTheologe§!, §YWanderpriester§!, §YPflichtbewusster Gesitlicher§!, §YGelehrter Theologe§! oder §YMeistertheologe§! besitzt.;;Esta opción está disponible porque tienes los rasgos §Yteólogo§!, §Ysacerdote desprendido§!, §Yclérigo diligente§!, §Yteólogo erudito§! o §Yteólogo maestro§! .;;;;;;;;;x
EVTOPT39831_STRESSED;This kind of festival is quite relaxing...;Ce genre de fête est plutôt relaxant...;Diese Art Fest ist sehr entspannend...;;Esta clase de festival es bastante relajante…;;;;;;;;;x

